instance_id,dialogue_id,turn_id,system_context,user_utterance,label,annotator_id,annotation_pass,notes
mw22_MUL0772.json_12,MUL0772.json,12,"I have you booked at the Express by Holiday Inn, three people for four nights starting on Monday. Your reference number is XPFOA5KT . Is there anything else you need?",That is all thank you goodbye.,,,initial,
mw22_SNG01542.json_2,SNG01542.json,2,And where will you be going?,I'm going to restaurant one seven.,,,initial,
mw22_MUL2392.json_6,MUL2392.json,6,"You've got 2 choices in the north for cheap places to eat: Royal Spice serves Indian food, and Da Vinci Pizzeria serves Italian food. Which would you prefer?",Da Vinci Pizzeria sounds good. Thanks.,,,initial,
mw22_SNG0058.json_4,SNG0058.json,4,Alright. Your taxi will pick you up at the restaurant at 11:00. It will be a yellow skoda. The contact number is 07543428756.,"Thank you, that's all.",,,initial,
mw22_SSNG0029.json_8,SSNG0029.json,8,"Sure, I've booked you at Ask with reference number LK2P76OS . May I help with anything else?","No, that should be all, thanks!",,,initial,
mw22_SNG0082.json_4,SNG0082.json,4,"Alright, and what is your destination?",I am headed to curry prince.,,,initial,
mw22_PMUL1393.json_8,PMUL1393.json,8,"there's nothing in that area, do you want me to check other areas?",How about a college in the centre of town?,,,initial,
mw22_MUL2375.json_10,MUL2375.json,10,"Sure, the phone number is 01223277977 and their address is Hotel Felix Whitehouse Lane Huntingdon Road.",Thank you for all your help today! Goodbye,,,initial,
mw22_PMUL4481.json_4,PMUL4481.json,4,University Arms Hotel is rated 4 stars. Would you like reservation?,Do they have internet and if so what is the address there?,,,initial,
mw22_SNG1274.json_2,SNG1274.json,2,What will be your destination?,I'm sorry I need to change that. I need the taxi to depart from kings lynn train station and go to cherry hinton water play.,,,initial,
mw22_MUL1543.json_6,MUL1543.json,6,I'm sorry. That time is unavailable as well.,Can you help me find a train going to Stevenage and leaving Thursday instead?,,,initial,
mw22_PMUL3288.json_12,PMUL3288.json,12,How many will be at your table?,It will just be a table for one. Go ahead and book it,,,initial,
mw22_PMUL4570.json_2,PMUL4570.json,2,The earliest train on Saturday leaves at 5:21. When would you like to depart?,"Much later, I can't leave any earlier than 16:15.",,,initial,
mw22_MUL1906.json_8,MUL1906.json,8,"I was able to book you, your reference number is CEP20AFO ., total cost 57.28 payable at the station.. Any other questions?",Yes please. I've heard that Emmanuel College is an interesting place. What can you tell me about it?,,,initial,
mw22_PMUL3163.json_8,PMUL3163.json,8,I've booked a table for seven at yu garden. Your reservation is at 15:00 on Wednesday. Your reference number is 799F0AEG . Can I help you with anything else?,"Yes, I'll also need a taxi that will take me between the two places. I'll need to arrive at the restaurant by 15:00.",,,initial,
mw22_PMUL3280.json_6,PMUL3280.json,6,Their postcode is cb21dp. Can I help you with anything else today?,"Thank you! I also would like information about a train, please, leaving Cambridge after 21:00.",,,initial,
mw22_MUL0814.json_4,MUL0814.json,4,"There's Chinese, Indian, Italian, Mediterranean, and Spanish, there's a few others if none of those sound appealing.",Could you please find me an italian restaurant in the centre?,,,initial,
mw22_PMUL1440.json_8,PMUL1440.json,8,"OK, what is the name of the attraction?",it's called gonville and caius college.,,,initial,
mw22_PMUL3944.json_12,PMUL3944.json,12,"Absolutely. It's an expensive 4 star hotel that offers free wifi and free parking. The hotel is located at kingfisher way, hinchinbrook business park, huntingdon. Can I book it for you?","Can you book it for me. From Thursday, for 2 nights and 3 people.",,,initial,
mw22_PMUL0158.json_4,PMUL0158.json,4,Then may I suggest the a and b guest house?,yes can you book it for 7 people and 3 nights starting from thursday ?,,,initial,
mw22_WOZ20423.json_2,WOZ20423.json,2,I'm sorry but there are no swiss restaurants in town. Can i offer you something else?,How about vietnamese food?,,,initial,
mw22_MUL1256.json_2,MUL1256.json,2,Sure! They offer cheap guesthouses and are very affordable. They have a 4 star rating and offer free wifi and parking. Phone is 01223210353,Great can I book it for 7 people 5 nights starting monday,,,initial,
mw22_PMUL1474.json_8,PMUL1474.json,8,Clare college costs 2.50 pounds to enter. Their phone number is 01223333200. Anything more for you today?,"Nope, that takes care of all my needs! Thanks, goodbye!",,,initial,
mw22_PMUL2599.json_16,PMUL2599.json,16,"I'm sorry, but again, there are no entertainment attractions in the centre. Would you like to search in other areas?",Can you look for a architecture?,,,initial,
mw22_PMUL1974.json_10,PMUL1974.json,10,How many tickets are you needing?,"I'm sorry, I just needed the train info. However, I need a place to stay in the North preferably with parking. Can you assist?",,,initial,
mw22_MUL0873.json_18,MUL0873.json,18,"I am very sorry, our system was giving me an error, but I have managed to book your party of 5 at 16:45 on Tuesday. Your reference number is XRR7UTLU . Is there anything else I can help with?",Yes I will also need a taxi to commute between the two places.,,,initial,
mw22_SNG0636.json_8,SNG0636.json,8,Yes I can. I have booked you a table for 12 noon on Tuesday for 6 people. Your reference number is WC1ZY82V . Anything else I can help you with?,"No, that is all. Thank you.",,,initial,
mw22_PMUL0714.json_10,PMUL0714.json,10,"Sure, the address is Cambridge City Football Club Milton Road Chesterton cb41uy. And just to confirm, you wanted to book 1 ticket for that train?",What about the phone number?,,,initial,
mw22_MUL2267.json_14,MUL2267.json,14,I have the TR7505 that will arrive by 11:06. Would you like me to book that for you?,Yes! Please book for me and three friends. I need the reference number as well.,,,initial,
mw22_PMUL3754.json_18,PMUL3754.json,18,You're very welcome. Is there anything else I can help you with?,"No, that's all thank you very much. Goodbye",,,initial,
mw22_MUL1252.json_8,MUL1252.json,8,I have 2 guesthouse and 2 hotels in the centre. Do you have a preference or a price range in mind today?,A 2 star would be good. I don't care about price range.,,,initial,
mw22_SSNG0156.json_6,SSNG0156.json,6,I was able to book you at hk fusion on Sunday. Reference number 5UP22RA . Is there anything else I can help you with?,No that will be all. Thanks.,,,initial,
mw22_PMUL4817.json_2,PMUL4817.json,2,What sort of information are you looking for?,Can I have some information about the Ashley hotel? Does it have internet?,,,initial,
mw22_MUL2310.json_6,MUL2310.json,6,I have three options. Two Indian places and one Italian. Curry or pasta?,I wanted traditional food. If that's not available I'll try Italian.,,,initial,
mw22_SSNG0184.json_2,SSNG0184.json,2,"The Missing Sock serves international food and is located in the east side of town, at Finders Corner Newmarket Road. Would you like more information or a reservation?","I need the restaurant to be cheap, does this restaurant fir that criteria?",,,initial,
mw22_PMUL3365.json_2,PMUL3365.json,2,"sure, what is your destination?",My destination is going to be stansted airport,,,initial,
mw22_PMUL4656.json_8,PMUL4656.json,8,"okay, would you like me to book that for you","no, just their phone number and address please",,,initial,
mw22_SNG01610.json_6,SNG01610.json,6,The contact number is: 07720856341.,Thank you very much.,,,initial,
mw22_PMUL0719.json_2,PMUL0719.json,2,I'm afraid I don't have any matches. Do you have any other food preferences?,I need something expensive in Centre and it really needs to serve Cuban food.,,,initial,
mw22_PMUL0309.json_8,PMUL0309.json,8,University Hotel is on Regent Street and is 4 star.,"I want hotel with free parking also it will be for 4 people, 2 nights starting Wednesday.",,,initial,
mw22_MUL0096.json_14,MUL0096.json,14,the alexander bed and breakfast has free wifi.,"Alright, thanks for the information. That was all I needed for today.",,,initial,
mw22_PMUL3698.json_2,PMUL3698.json,2,"There's a lot to do in the south. There's a cinema, entertainment, museum, nightclub, park, and theatre. What sounds good to you?",Maybe we can do a picnic in the park. Can you tell me about what's available?,,,initial,
mw22_WOZ20474.json_10,WOZ20474.json,10,the address for saigon city is 169 High Street Chesterton Chesterton,Which part of town it is in ?,,,initial,
mw22_PMUL0270.json_4,PMUL0270.json,4,"Chiquito restaurant and bar is in the south area, what time would you like me to book your 4 people for?",yes four people for Friday at 17:30,,,initial,
mw22_MUL1816.json_4,MUL1816.json,4,"Unfortunately, I don't have a multiple sport attraction in the centre. Can I try a different area or type of attraction for you?",How about a museum instead?,,,initial,
mw22_PMUL3246.json_6,PMUL3246.json,6,Reference number is 29IN9CT3 for the acorn guesthouse.,I would also like to eat somewhere cheap in the middle of town.,,,initial,
mw22_PMUL1838.json_8,PMUL1838.json,8,"Okay, the booking was successful. The reference number is FGOM35JV .",Thanks. I am also looking for a train to Broxbourne from Cambridge.,,,initial,
mw22_SNG0070.json_2,SNG0070.json,2,Hello! Where is the destination?,"I need to go to Lynne Strover Gallery, please.",,,initial,
mw22_PMUL3394.json_16,PMUL3394.json,16,i would suggest graffiti,"OK, that sounds good. The same group of people will be dining on the same day that we arrive. Can you book a table for 15:30?",,,initial,
mw22_MUL1448.json_10,MUL1448.json,10,"There are 8 possible trains to take, do you have a preference on your departure time from Cambridge?",I am not picky as long as I arrive on time.,,,initial,
mw22_PMUL0952.json_8,PMUL0952.json,8,"Ok, let's narrow this down a bit. Where would you like to depart from and where are you going?",I am departing from Peterborough and going to Cambridge.,,,initial,
mw22_PMUL0913.json_6,PMUL0913.json,6,"I have your reservation for 5 people on sunday at 20:00, your reference number is HJ2OIWKI . Can I help with anything else?",train. The train should be on the same day as the restaurant booking and should go to cambridge,,,initial,
mw22_SSNG0065.json_2,SSNG0065.json,2,Restaurant one seven serves British food in the centre area at moderate prices. Would you like to book there?,Yes I would like to book a table for 3 people at 20:00 on Wednesday.,,,initial,
mw22_WOZ20548.json_6,WOZ20548.json,6,Their phone number is 01223 355166.,ok thank you good bye,,,initial,
mw22_MUL0684.json_10,MUL0684.json,10,There are 3 cheap guesthouses in east with free parking. They are all 4 stars. Would you like me to book one of those?,"No, I'd like that zero star cheap guesthouse in the north.",,,initial,
mw22_SNG0947.json_2,SNG0947.json,2,I have 17 hotels in the moderate range that offer internet access. Do you have a particular part of town you wish to stay in?,I prefer the eastern part of town and something that is 4-star rated.,,,initial,
mw22_PMUL1090.json_8,PMUL1090.json,8,TR0397 will leave at 15:17 and arrive at 16:08. Would you be interested in booking this train?,"Yes, that would be fine. I need to make the booking for 8 people, please.",,,initial,
mw22_MUL1809.json_2,MUL1809.json,2,"I have lots of different options. What type of attraction are you interested in. I have museums, entertainment, boating, etc?",Maybe entertainment. Can you give me postcode and entrance fee information?,,,initial,
mw22_WOZ20372.json_6,WOZ20372.json,6,"Golden wok serves Chinese food, is located in the north part of the city and in the moderate price range.",What is the phone number and address?,,,initial,
mw22_MUL1076.json_22,MUL1076.json,22,Great! I will give you some brochures for you.,Thank You. I think that's all I need today.,,,initial,
mw22_SNG0817.json_8,SNG0817.json,8,What dates would you like to book the room for?,I need it for two nights starting on Saturday.,,,initial,
mw22_PMUL0169.json_20,PMUL0169.json,20,"Okay, you got it! The reference number for your reservation is 96EQ4JSI",Thank you! That is all I need.,,,initial,
mw22_SNG1371.json_4,SNG1371.json,4,I'm sorry. I didn't find any matches.,"Darn, alright. Can we search chinese instead then please?",,,initial,
mw22_PMUL4078.json_8,PMUL4078.json,8,"Yes, the address is 17 Hills Road City Centre and postcode is cb21nw. Would you like me to make a reservation?","no, thanks for all of your help you have been great!",,,initial,
mw22_PMUL2469.json_6,PMUL2469.json,6,I would highly recommend cambridge artworks located at 5 greens road. It is located on the east side of town.,Can i get a reservation please?,,,initial,
mw22_WOZ20051.json_4,WOZ20051.json,4,sala thong serves thai food and is located in the west part of town. Would you like more information for them?,"Yes, the address, phone number, and their price range please.",,,initial,
mw22_PMUL3421.json_20,PMUL3421.json,20,"Booking was successful, the total fee is 40.4 GBP payable at the station . Reference number is : RQ2ETGPC .","Thank you, that's all I need today.",,,initial,
mw22_PMUL4985.json_4,PMUL4985.json,4,It doesn't look like there are any Mexican restaurants in the centre at all. Would you like to try any other kind of restaurant?,Well let's try another type of food that is moderately priced. What do you suggest?,,,initial,
mw22_PMUL4564.json_4,PMUL4564.json,4,Whale of a Time is a great place! It is in the West and the post code is cb238el. Do you need more information?,"Yes, I also need a restaurant ina mdoerate range that serve modern european food.",,,initial,
mw22_MUL2558.json_4,MUL2558.json,4,There are only two hotels that fit your needs. They are the Ashley Hotel and Lovell Lodge. Would you like to book a room with either of these?,I'm sorry. Can you try a guesthouse? Still north w/free parking. Thanks and sorry!,,,initial,
mw22_SNG0795.json_6,SNG0795.json,6,Sure their address is 365 milton road and their phone number is 01223425478. Is there anything else I can help you with?,"No, I think that covers everything. Thanks!",,,initial,
mw22_PMUL3866.json_2,PMUL3866.json,2,"Certainly, did you have a particular place in mind?",An architecture attraction would be good.,,,initial,
mw22_WOZ20250.json_4,WOZ20250.json,4,Little Seoul is a korean restaurant in the centre of town. Would you like their phone number?,"Yes, and their address.",,,initial,
mw22_MUL0121.json_6,MUL0121.json,6,There are a few cheap restaurants in the center of the city. Would you like Asian Oriental or Chinese food?,I would like Chinese food.,,,initial,
mw22_MUL2407.json_8,MUL2407.json,8,"I do not have any information on what their fee is, you may want to call them. They are reachable at 01223359750",I'm also looking for a restaurant in the expensive price range and in the same area.,,,initial,
mw22_PMUL2201.json_6,PMUL2201.json,6,There are two Indian and one Italian restaurant in that area. Did you have a preference?,In the same area as Cambridge Artworks.,,,initial,
mw22_MUL1332.json_38,MUL1332.json,38,"you're welcome, anything else i can help you with?","No, that is all I need. Thank you!",,,initial,
mw22_MUL1915.json_2,MUL1915.json,2,Sure what is the departure site?,I will be leaving from Cambridge.,,,initial,
mw22_MUL0094.json_10,MUL0094.json,10,The alexander bed and breakfast is the only cheap 4 star place in the centre of town. Will a guesthouse instead of a hotel work for you?,Yes could you reserve that for me for 2 nights from Thursday for 3 people. I will need a reference number as well.,,,initial,
mw22_SNG01619.json_4,SNG01619.json,4,How about train TR8373 that leaves at 21:39?,its ok. book for 8 people and help me get the reference number please,,,initial,
mw22_PMUL0236.json_4,PMUL0236.json,4,"The Lensfield is an expensively-priced 3 star hotel on the south side of town. They provide free Internet and parking, and they're located at 53-57 Lensfield Road, postcode cb21en.","Thank, I also want to dine at a restaurant in the same area with an expensive price range.",,,initial,
mw22_MUL1674.json_8,MUL1674.json,8,"I have british, indian, or italian, what are you in the mood for?",Let's try italian food.,,,initial,
mw22_PMUL4115.json_2,PMUL4115.json,2,"Alright, how can I help you today?",I'd like a train from London Liverpool Street on Sunday,,,initial,
mw22_SNG0997.json_4,SNG0997.json,4,The Aylesbray Lodge Guesthouse and The Bridge Guesthouse are in the south area with a moderate price range and both have free wifi. Can I book one of these for you?,"Yes, please. Either one sounds perfect!",,,initial,
mw22_PMUL2443.json_10,PMUL2443.json,10,Okay. I booked you a red skoda and the driver can be reached at 07744304667. Is there anything else I can help you with?,No thank you. That is all that I needed.,,,initial,
mw22_PMUL0844.json_6,PMUL0844.json,6,It is inexpensive and located in the centre of town.,Can you find a train going to Cambridge that leaves after 19:45?,,,initial,
mw22_PMUL4307.json_10,PMUL4307.json,10,there are lots of trains. Do you have times you would like to travel ?,I would prefer it be the earliest train you can book.,,,initial,
mw22_MUL0485.json_8,MUL0485.json,8,"There are a lot of trains then, can you tell me where you are departing from and how many tickets you need?",I will be departing from Bishops Stortford on Sunday.,,,initial,
mw22_PMUL3204.json_16,PMUL3204.json,16,Thanks for using this service! have a nice day.,"ok thanks, byeeee",,,initial,
mw22_MUL1097.json_8,MUL1097.json,8,There are a few. Do you have a preference in location?,"No preference, but close to the hotel would be good.",,,initial,
mw22_PMUL4340.json_6,PMUL4340.json,6,I do not have that information their telephone number however is 0122336265,I also need a hotel.,,,initial,
mw22_PMUL3435.json_14,PMUL3435.json,14,The TR7583 leaves at 6:09. Do you want to book it?,Does that arrive before 8:45?,,,initial,
mw22_PMUL1136.json_4,PMUL1136.json,4,i suggest TR3947. can we book?,"Can you give me the price, travel time and departure time first?",,,initial,
mw22_PMUL1722.json_14,PMUL1722.json,14,What would you like to know?,Does it have free wifi?,,,initial,
mw22_PMUL2831.json_12,PMUL2831.json,12,The phone I have listed is 01223332360. Can I hlep with anything else today?,"Um, how about the address too please?",,,initial,
mw22_WOZ20293.json_2,WOZ20293.json,2,"There are a number of restaurants that serve european food, can you narrow down the area or price range?",I don't care. give me the address and phone number of one of them.,,,initial,
mw22_MUL2546.json_4,MUL2546.json,4,"Yes, we have 1 pool in the centre named parkside pools. Would you like more information about it?","Yes, how much is the entrance fee and can I get their number as well?",,,initial,
mw22_SNG1285.json_4,SNG1285.json,4,"I have a few places, do you have a price range in mind?",Can you please recommend one for me?,,,initial,
mw22_MUL0788.json_14,MUL0788.json,14,"I'm sorry, there aren't any hotels that match your criteria. Would any other area, price, or internet availability be acceptable?",How about the one that is in the type of guesthouse?,,,initial,
mw22_SNG01578.json_2,SNG01578.json,2,What time do you want to be picked up at the lensfield hotel?,I would like for the taxi to arrive by 06:15.,,,initial,
mw22_PMUL4625.json_4,PMUL4625.json,4,Castle Galleries is located in the centre of town and are free to enter.,"OK, that sounds great. I also need a train to get me to Cambridge.",,,initial,
mw22_PMUL4411.json_8,PMUL4411.json,8,corpus christi is very popular. It is located in the town centre. The number is 01223338000. Can I help with anything else?,"That's all I needed to know, thanks for your help!",,,initial,
mw22_PMUL0555.json_10,PMUL0555.json,10,Is there a time you would like to leave by?,"No, i just need to be there by 10:15. I need that booked for 4 people as welk.",,,initial,
mw22_PMUL2086.json_16,PMUL2086.json,16,Could you tell me where you would like to go after the ugly duckling?,I'm going to riverboat georgina.,,,initial,
mw22_PMUL1933.json_12,PMUL1933.json,12,Would you like to go to hogwarts?,"Umm, no I am going to Leicester from Cambridge on Thursday arriving by 10:15.",,,initial,
mw22_MUL2360.json_4,MUL2360.json,4,"THere are 5 in the west, tandoori palace, cocum, rice boat, maharajah tandoori restaurant and india house. Would you like to make a reservation at any of these choices?","cocum sounds interesting. can you give me the phone number, address and postcode please?",,,initial,
mw22_PMUL1791.json_18,PMUL1791.json,18,There are two hotels that meet your needs. I highly suggest the Cambridge Belfry. Yes there is public transportation.,Let's go with that. What's the address?,,,initial,
mw22_PMUL2253.json_8,PMUL2253.json,8,"I regret to inform you: there are sports attractions nearby of any kind, sorry.",Are there any museums nearby?,,,initial,
mw22_MUL0047.json_4,MUL0047.json,4,I'm sorry I am still not finding anything. is there another type of food you would be interested in looking for?,"Well, can I get some african food instead?",,,initial,
mw22_MUL0516.json_2,MUL0516.json,2,"There are 8 different attractions in that area, would you maybe like to go to the cinema or a park?",Can I get post codes?,,,initial,
mw22_SSNG0030.json_2,SSNG0030.json,2,There are 5 available restaurants. What food would you like?,The restaurant should serve chinese food.,,,initial,
mw22_PMUL3842.json_8,PMUL3842.json,8,Is there anything else I can help you with?,Yes I am looking for entertainment venues in the city center.,,,initial,
mw22_WOZ20166.json_2,WOZ20166.json,2,Grafton Hotel restaurant is an expensive restaurant in the east part of town.,What is the postcode?,,,initial,
mw22_PMUL1596.json_6,PMUL1596.json,6,The train departs at 09:50.,Great. I'm not ready to book today though. I am also looking for a place to stay.,,,initial,
mw22_SSNG0257.json_2,SSNG0257.json,2,There are two hotel and one guesthouse that match what you are looking for. Do you have a price range?,"Yes, I am looking in the expensive price range. Also, I would need free parking.",,,initial,
mw22_MUL0041.json_6,MUL0041.json,6,"We have 3 that satisfy that criteria. A and B guest house, Carolina Bed and Breakfast, and Warkworth House all fit. Do you have a preference?",Carolina Bed and Breakfast sounds nice. Could I have it booked for 6 people for 4 nights starting on monday?,,,initial,
mw22_MUL2200.json_12,MUL2200.json,12,I have 2 options for you. The first is the Huntingdon Marriott Hotel in the west. The other is the University Arms Hotel in the centre. Do you have a preference?,The Huntingdon Marriott Hotel sounds really nice. Could you book us a room there for 2 nights on Tuesday?,,,initial,
mw22_MUL2173.json_2,MUL2173.json,2,In which area would you prefer?,Cambridge. It needs to have free parking and moderately priced.,,,initial,
mw22_SNG0816.json_4,SNG0816.json,4,I have it here. It's moderately priced and is in the north. They offer free wifi and parking. Can you tell me how many to book for and how long?,"Yes, I'd like to book 5 people for 5 nights starting Sunday.",,,initial,
mw22_SNG0841.json_6,SNG0841.json,6,"Great, you're all set. Your reference number is WK3E72PX",Thank you. Good-bye.,,,initial,
mw22_PMUL0742.json_8,PMUL0742.json,8,"There are two la mimosa and shiraz restaurant, I recommend la mimosa would you like me to book it for you?",Can I just get the contact information for La Mimosa for right now?,,,initial,
mw22_PMUL4803.json_8,PMUL4803.json,8,Which of the 2 hotels should I book for you?,How about the Ashley Hotel?,,,initial,
mw22_PMUL2174.json_10,PMUL2174.json,10,I have 4 restaurants that meet your criteria. Is there a certain area you are interested in?,"Yes, I would like to find one in the west.",,,initial,
mw22_MUL2566.json_6,MUL2566.json,6,the a and b guest house is a guesthouse located in the east. It has 4 stars and is moderately priced.,I was really hoping to find a hotel if you could?,,,initial,
mw22_PMUL2489.json_14,PMUL2489.json,14,"The phone number is 01223307402, postcode cb23bj, and their address is unit su43, grande arcade, saint andrews street. Is there anything else I can assist you with?",That is all I needed and I thank you for your time.,,,initial,
mw22_PMUL4499.json_28,PMUL4499.json,28,Okay. Then to book I will need to know what time you want to either leave the restaurant or what time you'd like to arrive at the hotel by.,I'm sorry. Let me clarify. I need a taxi to pick me up at the hotel and I want to arrive at the restaurant by 18:30.,,,initial,
mw22_MUL1651.json_14,MUL1651.json,14,There's Charlie Chan. It serves Chinese food and is located in the centre. Is that good?,That sounds perfect. Can you book a table for the same group of people at 10:00 for the same day as the train?,,,initial,
mw22_SNG0317.json_6,SNG0317.json,6,Is there anything else that I can assist with?,How long is the ride?,,,initial,
mw22_SNG0889.json_4,SNG0889.json,4,"I'm sorry, but there are no hotels in the west part of town that have 4 stars and are moderately priced. Can I look for something different for you?","Yes, how about moderately priced places to stay with 4 stars in the North? I also need free parking.",,,initial,
mw22_MUL0005.json_14,MUL0005.json,14,"Sure thing! I've booked a yellow Tesla for you. If you need it, the contact number is 07855855225. Is there anything else I can help with today?",I just want to make sure it'll arrive in time for the restaurant reservation at 19:45. Can I get a contact number and type of car the taxi would be?,,,initial,
mw22_MUL1088.json_6,MUL1088.json,6,It seems like all of my guesthouses are in different price ranges. No expensive ones are listed. Can I interest you in a different price range?,Well then I need a hotel that has free parking and a 4 star rating.,,,initial,
mw22_MUL2135.json_4,MUL2135.json,4,How about a train that leaves at 17:21?,"Thast will work,I need you to book it for 2 people and a reference number please",,,initial,
mw22_PMUL1305.json_2,PMUL1305.json,2,"Yes!! Several, like the cambridge corn exchange. Is there a particular area you are interested in?",Yes a theatre in the east is what I am looking for.,,,initial,
mw22_PMUL2579.json_2,PMUL2579.json,2,"There are a number of attractions on the west side. Are you interested in colleges, entertainment or museums?","I don't really have a preference, so which one do you think is best?",,,initial,
mw22_SSNG0287.json_10,SSNG0287.json,10,Expensive price. What type would you prefer?,Expensive price is fine.,,,initial,
mw22_PMUL2871.json_6,PMUL2871.json,6,What day would you like me book and how many days will you be staying?,I need it for 7 people for 3 nights starting on friday please.,,,initial,
mw22_SNG01894.json_4,SNG01894.json,4,Absolutely! The postcode is CB11JG.,"Thanks, that's all. Good bye.",,,initial,
mw22_PMUL1337.json_8,PMUL1337.json,8,"Just to be clear, you want me to book 1 seat on train TR4389, departing Ely at 15:35. Is that correct?",No. I don't need a booking. Sorry. I do need help finding an attraction.,,,initial,
mw22_MUL2118.json_12,MUL2118.json,12,I have your rooms booked. The reference number is 9wy58ojm . Can I help you with anything else?,That is all I needed. Thank you so much!,,,initial,
mw22_PMUL0793.json_6,PMUL0793.json,6,"Great. The TR2557 arrives by 12:55, so I have booked it for 6 people. Your reference number is X56LPMKM . Is there anything else I can help you with today?",I am also looking for a expensive restaurant that serves south african food.,,,initial,
mw22_PMUL0460.json_8,PMUL0460.json,8,"I am sorry I have no cheap 4 star hotels, maybe a more realistic star rating?",Are you saying that there isn't even a cheap 4 star guesthouse on the east side? What kind of city is this?,,,initial,
mw22_PMUL1298.json_10,PMUL1298.json,10,01223336540 It is a museum in the center. It is free to get in.,Thank you that's all I need today.,,,initial,
mw22_MUL0341.json_12,MUL0341.json,12,"Sure, the train arriving at 14:07 will depart bishops stortford at 13:29. Total travel time is 38 minutes.",Okay thanks can you please give me the price?,,,initial,
mw22_PMUL4443.json_6,PMUL4443.json,6,Sure! it's an indian restaurant located in the east. Do you want a reservation?,"Yes please 6 people, at 14:45 on Thursday.",,,initial,
mw22_MUL0599.json_6,MUL0599.json,6,"Okay, we got the broughton house gallery. It's number is 01223314960 and the post code is cb11ln. Is there anything else I can do for you?","Yes, I am also looking for a train leaving on Saturday and arriving by 13:45.",,,initial,
mw22_PMUL2172.json_8,PMUL2172.json,8,"Absolutely, what kind of food would you like?",I want some Portuguese food in the same area.,,,initial,
mw22_PMUL2491.json_6,PMUL2491.json,6,The address is 40270 King Street City Centre and the phone number is 01223505015.,Thanks a lot. Can you also help me find a theatre in the centre of town also?,,,initial,
mw22_PMUL0271.json_26,PMUL0271.json,26,It is priced cheap. Would you like a different price range?,No the price range is fine. Just make sure it is in the same area as the restaurant.,,,initial,
mw22_MUL0474.json_12,MUL0474.json,12,The train ID is TR8410 and it departs at 9:17. Can I help you with anything else?,That'll be all. Thank you for the help!,,,initial,
mw22_MUL0470.json_14,MUL0470.json,14,"The address of Ballare is heidelberg gardens, lion yard. The phone number is 01223364222. The entrance fee is 5 pounds.",That was everything I needed. Thank you very much for helping me.,,,initial,
mw22_PMUL2685.json_4,PMUL2685.json,4,"Ok, I have your guest house booked for 8 people, for 2 days, starting on Thursday.You reference number is JZ3CHA4K . Is there anything else you need?","Yes, I am also looking for a good cinema to visit in the centre of town.",,,initial,
mw22_MUL0592.json_12,MUL0592.json,12,"Indeed I can book that for 4 people. Your booking was successful, the total fee is 40.4 GBP payable at the station. Reference number is : 2I1YOWD4","Great that's all that I need, thank you!",,,initial,
mw22_SNG1250.json_4,SNG1250.json,4,When would you like to arrive in Cambridge on Monday?,I really just need to leave after 15:45. The arrival time doesn't really matter.,,,initial,
mw22_MUL1635.json_16,MUL1635.json,16,Please review the conversation history and see if the TR2365 with its departure time of 09:16 and cost of 17.60 pounds meets your needs before we proceed.,"That was all the information I needed, thank you.",,,initial,
mw22_PMUL1687.json_12,PMUL1687.json,12,The travel time of that train is 79 minutes.,thanks for your help you have been great!,,,initial,
mw22_PMUL3114.json_14,PMUL3114.json,14,Sure! What will be you departing and arriving destinations?,From the cambridge belfry to chiquito restaurant bar. We won't be fit to drive!,,,initial,
mw22_PMUL0628.json_8,PMUL0628.json,8,Booking was successful. The table will be reserved for 15 minutes. Reference number is : 5NITO74A .,Thanks. I also need train tickets from leicester to cambridge please,,,initial,
mw22_MUL1033.json_18,MUL1033.json,18,I have booked your taxi and your contact number is 07276055179. Be on the lookout for a white honda.,Great. Thank you very much for your help today. That is all.,,,initial,
mw22_PMUL3783.json_4,PMUL3783.json,4,I have 5 trains leaving broxbourne heading towards cambridge. Do you have an arrival time?,"Yes, 19:30 like I said previously. I will need 2 tickets.",,,initial,
mw22_PMUL3147.json_12,PMUL3147.json,12,"Queen's college is located on silver street. The postcode is cb39et. Although the entrance fee is 2.50 pounds, I think it's well worth the price of admission.",Sounds great. Can I also get info on a taxi leaving from Queen's College,,,initial,
mw22_WOZ20062.json_2,WOZ20062.json,2,"Sorry, there are no restaurants in the south part of town serving panasian food.",italian food please. phone number and postcode please.,,,initial,
mw22_PMUL1742.json_8,PMUL1742.json,8,Your only departure site is cambridge. And the cost is 60.08 pounds.,That's where I am leaving from. I'll need tickets for 3 people and we need to leave after 15:30.,,,initial,
mw22_MUL2379.json_6,MUL2379.json,6,I'm sorry neither restaurant has an available table would you like to try another day or time?,Can you try another restaurant?,,,initial,
mw22_MUL1141.json_2,MUL1141.json,2,"Certainly. The Cambridge Belfry is located on the westside, address is back lane, cambourne, postcode cb236bw. The phone number is 01954714600. do you need more information?",Can I get the price range for the restaurant?,,,initial,
mw22_MUL2655.json_2,MUL2655.json,2,"Yes, we have so many interesting architectural attractions. Do you have any particular area in mind?","Yes, I'm looking for something in the west.",,,initial,
mw22_PMUL3184.json_8,PMUL3184.json,8,"sure, there are seven for you to choose from.",That's a lot of options. Do any of the museums offer free admission?,,,initial,
mw22_PMUL2205.json_2,PMUL2205.json,2,"Curry prince is available, would you like to try that?",That sounds good. Where is it located? I was looking for somewhere in the east.,,,initial,
