instance_id,dialogue_id,turn_id,system_context,user_utterance,annotator_id,annotation_pass,source_annotator_id,label,notes,workbook
mw22_SNG0841.json_6,SNG0841.json,6,"Great, you're all set. Your reference number is WK3E72PX",Thank you. Good-bye.,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL2454.json_4,PMUL2454.json,4,I have about 23 museums to choose from. Is there a certain area of town I can focus on?,"What do you suggest? I don't know the town, so I don't have any idea where to go.",dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL0797.json_10,PMUL0797.json,10,then train ID TR4679 suits you. it leaves at 13:19,I'd like to book for 3 people.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL1974.json_10,PMUL1974.json,10,How many tickets are you needing?,"I'm sorry, I just needed the train info. However, I need a place to stay in the North preferably with parking. Can you assist?",dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_MUL1455.json_4,MUL1455.json,4,"I have a train leaving London's Kings Cross station every 2 hours, starting at 13:17. The trip is 51 minutes long and costs 23.60 pounds.",I'll actually be departing from Leicester. What do you have available from there?,dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_PMUL1139.json_2,PMUL1139.json,2,There's several different types of attractions in the east side. Do you have a preference?,I don't. Could you recommend something interesting?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_SSNG0258.json_2,SSNG0258.json,2,"There are 32 hotels/guesthouses that offer free wifi, do you want to stay on a specific side of town, or a specific amenity you want?",I would like to be in the south and I prefer a guesthouse.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL0850.json_12,PMUL0850.json,12,"Okay, the TR1688 leaves at 13:17.",OKay perfect do you think you could book that for me please?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_WOZ20457.json_6,WOZ20457.json,6,"I have found five restaurants serving european food, four in the centre area and one in the south. Do you have a preference of area?","If they are all moderately priced, I do not care. Price is more important than location.",dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_SSNG0030.json_2,SSNG0030.json,2,There are 5 available restaurants. What food would you like?,The restaurant should serve chinese food.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL0906.json_8,PMUL0906.json,8,4.10 pounds. Do you need anything more?,Also looking for a restaurant by the name of Midsummer House. I need a reservation for 7 people at 10:15 on Monday.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL3937.json_12,PMUL3937.json,12,Nandos is a very popular restaurant serving portuguese food in the south area of town in the cheap price range. Would you like more information or to book?,Can you book for the same group of people at 12:00 the same day?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL0220.json_6,MUL0220.json,6,There are several options. What is your departure day and time?,The train should leave on saturday and should arrive by 16:00.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_MUL0117.json_12,MUL0117.json,12,All booked! The reference number is O9WM39XJ .,"Thanks, that was all I needed. Have a nice day.",dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL4476.json_2,PMUL4476.json,2,I can help you with that. Would you prefer a guest house or hotel?,I think I need it to be in the centre. I probably prefer a hotel if possible.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_MUL1120.json_2,MUL1120.json,2,I have 5 places that match your request. Do you want to stay in a particular area of town?,I would prefer to stay in the western area of town. What would you have in that area?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL1396.json_4,PMUL1396.json,4,"I have a train leaving at 1836 and arriving at 1955, would you like me to book it for you?",yeah that sounds good,dhiraajd,initial,,CONFIRM_ACCEPT,,dhiraajd_annotation.xlsx
mw22_PMUL0952.json_8,PMUL0952.json,8,"Ok, let's narrow this down a bit. Where would you like to depart from and where are you going?",I am departing from Peterborough and going to Cambridge.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL4535.json_6,PMUL4535.json,6,"a and b guest house has rooms available and is near the museum, would you like me to book rooms for you?","Um, actually I think I'd like to be in the east. I also need parking.",dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_MUL2360.json_4,MUL2360.json,4,"THere are 5 in the west, tandoori palace, cocum, rice boat, maharajah tandoori restaurant and india house. Would you like to make a reservation at any of these choices?","cocum sounds interesting. can you give me the phone number, address and postcode please?",dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL1618.json_10,PMUL1618.json,10,There are 3 matches for your preferences. I recommend Ashley Hotel.,"Okay, please book that for 2 people and 5 nights starting tuesday. I'll need a reference number.",dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL4607.json_16,PMUL4607.json,16,I was able to book a black bmw phone number is 07591473862,Great! Thank you for your help.,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_MUL1454.json_2,MUL1454.json,2,What day would you like to travel?,On Thursday please.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_SSNG0017.json_4,SSNG0017.json,4,"I'm sorry, that booking was unsuccessful. Shall I try for another day or time?",That's too bad. Please book any other restaurant that is in the west and expensive.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL3238.json_8,PMUL3238.json,8,"OK, what are your departure and arrival stations, and what time do you want to travel?",I'd like to go to Cambridge via Broxbourne. I'd like to leave on Thursday and arrive no later than 12:00.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_MUL2250.json_6,MUL2250.json,6,The cityroomz is a hotel in the centre part of town with a 0-rating in the moderate price range. Can I reserve a room for you there?,"Yes, I'd like to reserve it for 6 people for 4 nights starting Sunday, please.",dhiraajd,initial,,CONFIRM_ACCEPT,,dhiraajd_annotation.xlsx
mw22_MUL1510.json_12,MUL1510.json,12,The price of that is 8.08 pounds.,Ok thank you for the information that's all I needed today.,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL4883.json_10,PMUL4883.json,10,I have found 1 hotel that meets your needs. It is Cityroomz. Would you like me to book it for you?,No thank you. I would just like the number and postcode for Cityroomz.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_WOZ20545.json_4,WOZ20545.json,4,"I'm sorry, there are no restaurants listed serving Christmas food. Would you like to try a different kind of food?",How about british food?,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL4499.json_28,PMUL4499.json,28,Okay. Then to book I will need to know what time you want to either leave the restaurant or what time you'd like to arrive at the hotel by.,I'm sorry. Let me clarify. I need a taxi to pick me up at the hotel and I want to arrive at the restaurant by 18:30.,dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_PMUL0236.json_10,PMUL0236.json,10,There are tables available for 8 on Monday night. What time would you like the reservation?,I would like the reservation at 17:30.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_MUL2396.json_2,MUL2396.json,2,"Would you like a recommendation, or do you want to specify an area?",I'd like a recommendation that is able to book a table for 5 people at 14:45 on Friday.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_SSNG0336.json_4,SSNG0336.json,4,"No, that is in the moderate price range.","I would like one that is in the expensive price range, please. A bit more upscale.",dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_PMUL1590.json_10,PMUL1590.json,10,I got your room booked at the Carolina Bed and Breakfast. Your reference is FYLDIZUF . Is there anything else I can help you with today?,I need a room for the same group of people for 1 night on the same day. And I need the reference number then too please,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL2965.json_8,PMUL2965.json,8,I recommend the Ashley Hotel. It's a nice little place on the north side of town. Would you like to book a room?,Yes please. I'll need to for 5 nights starting on Saturday for 5 people.,dhiraajd,initial,,CONFIRM_ACCEPT,,dhiraajd_annotation.xlsx
mw22_MUL0454.json_12,MUL0454.json,12,"Unfortunately, I'm not seeing any.",Okay what about any type of theatre? Which is your favorite?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_WOZ20166.json_4,WOZ20166.json,4,"The postcode of grafton hotel restaurant is C.B 2, 1 U.J.","What is the address, phone number, and type of food?",dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL4611.json_16,PMUL4611.json,16,It is free admission.,"Okay, that's all I need, thank you so much!",dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL3365.json_2,PMUL3365.json,2,"sure, what is your destination?",My destination is going to be stansted airport,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL3019.json_6,PMUL3019.json,6,There is the riverboat georgina boat attraction in postcode cb43ax. Do you want to book a seat?,Book me a seat get phone number and entrance fee cost. I need a taxi that will arrive at the restaurant and take me to the boat attraction.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL2113.json_2,MUL2113.json,2,"Certainly! First, can you confirm the day you are traveling and the destination you are traveling to?",I'll be going to Cambridge on Saturday.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL0020.json_8,PMUL0020.json,8,The reference number for you dinner reservation is 7E3EL1IG . What area of town would you like to stay in?,I just need to find a hotel for Sunday for 3 people. The stay should be two nights. Please give me the reference number too.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL2626.json_14,MUL2626.json,14,what kind of attraction would you like? there are plenty,Take your pick. I am open to anything as long as it is in the east area.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL1890.json_4,PMUL1890.json,4,"No, that one leaves on Friday. TR9219 leaves Sunday at 5:29 and arrives in Cambridge by 6:07. Would you like to book a seat?",Yes please book a seat and send me a reference number.,dhiraajd,initial,,CONFIRM_ACCEPT,,dhiraajd_annotation.xlsx
mw22_SNG0339.json_8,SNG0339.json,8,Your booking was successful. You will owe 35.79 GBP at the station and your reference number is: TQICKHXG . Can I assist you with anything else?,"No, there is nothing else I need today. thank you. Goodbye.",dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_MUL1128.json_12,MUL1128.json,12,Milton Country Park in north and it is free to use.,May I have the phone number for the park please?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL1248.json_6,MUL1248.json,6,"Yes, there are 3: bridge guest house, hamilton lodge, and hobsons house.",How about the bridge guest house for 5 people for 2 nights starting on tuesday?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL1083.json_10,MUL1083.json,10,"The cherry hinton water play park is at cherry hinton hall, cherry hinton road, cb18dw, it is free to enter.Phone number 01223446100. Can I help you with anything else?",Yes I also need a taxi to commute between the two.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_SNG01215.json_2,SNG01215.json,2,"The Parkside Police Station is in Parkside, Cambridge. Is this close to your location?",Yes I'll need their address please.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL0274.json_4,MUL0274.json,4,We have the Hakka and The Hotpot that match your search. Do you have a preference?,"Let's go with Hakka, and make a booking for 7 people at 19:15 on Monday. And give me the reference number please.",dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL0349.json_14,MUL0349.json,14,I have booked you one seat on this train. Did you need any other seats? Your confirmation code is CBM69HZZ . Anything else I can help you with?,Can I get an arrival time for that?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_SNG0553.json_10,SNG0553.json,10,I booked you at Curry Queen. Your table will be reserved for 15 minutes. Reference number is C06RJUNL .,Thank you for your help. This is all I needed.,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL4021.json_4,PMUL4021.json,4,"Yes certainly their address is sleeperz hotel, station road and their telephone number is 01223304050.",Great I need to book it for 4 nights,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL0280.json_14,MUL0280.json,14,You're quite welcome! Is there anything else I can help you with today?,"No, that'll be all. Thank you, again.",dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL2871.json_6,PMUL2871.json,6,What day would you like me book and how many days will you be staying?,I need it for 7 people for 3 nights starting on friday please.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL3055.json_24,PMUL3055.json,24,"Your room is reserved, ref# UCVH6QPU . Is there anything else I can help you with today?",Not that's it. Thank you so much!,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL4278.json_10,PMUL4278.json,10,Where are you departing from?,I am leaving from Cambridge.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_MUL2200.json_12,MUL2200.json,12,I have 2 options for you. The first is the Huntingdon Marriott Hotel in the west. The other is the University Arms Hotel in the centre. Do you have a preference?,The Huntingdon Marriott Hotel sounds really nice. Could you book us a room there for 2 nights on Tuesday?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL3228.json_10,PMUL3228.json,10,That train still meets your criteria. Train TR2530 departs Cambridge for Bishops Stortford on Monday at 17:29. Would you like me to book this?,"Yes, I need 8 tickets. And could you provide the reference number?",dhiraajd,initial,,CONFIRM_ACCEPT,,dhiraajd_annotation.xlsx
mw22_PMUL4817.json_2,PMUL4817.json,2,What sort of information are you looking for?,Can I have some information about the Ashley hotel? Does it have internet?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL1812.json_4,PMUL1812.json,4,There is TR9057 Which is at 9.80 pounds and takes 47 minutes. will you book that?,No that won't be necessary. Can you just tell me what the arrival time is?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_SNG01542.json_2,SNG01542.json,2,And where will you be going?,I'm going to restaurant one seven.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL1259.json_14,PMUL1259.json,14,Postcode is cb23hg.,"Ok, that's great, thank you for your help.",dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_MUL0648.json_2,MUL0648.json,2,There are 200 trains coming to Cambridge on Sunday. Is there a particular time or departure location you're interested in?,I want to depart from london kings cross after 13:30.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_SNG02181.json_2,SNG02181.json,2,Sure! where are you going?,I am going to visit queens' college,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL1822.json_8,PMUL1822.json,8,"There are many places to stay, could you give me some preferences to find the best one for you?","Three stars, moderate price range.",dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL0275.json_4,PMUL0275.json,4,I have 5 restaurants that match what you're looking for. Would you like to try Tandoori Palace? Its located at 68 Histon Road Chesteron.,"Sure, can I get a reservation for Sunday at 16:15? I will need a table for 3.",dhiraajd,initial,,CONFIRM_ACCEPT,,dhiraajd_annotation.xlsx
mw22_PMUL0389.json_14,PMUL0389.json,14,Your table will be reserved for 15 minutes. Reference number is 26GA35EY .,Thank you! That will be all for today!,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_SSNG0283.json_4,SSNG0283.json,4,The City Centre North B and B has internet and parking. Can I book a room for you?,Yes can you please look to see if booking is available for 8 people and 4 nights starting from sunday?,dhiraajd,initial,,CONFIRM_ACCEPT,,dhiraajd_annotation.xlsx
mw22_MUL1823.json_8,MUL1823.json,8,"You can find that museum at university of cambridge, downing street, and it's free to enter. Do you need more information?","Yes, I need their phone number as well.",dhiraajd,initial,,CONFIRM_ACCEPT,,dhiraajd_annotation.xlsx
mw22_MUL2407.json_8,MUL2407.json,8,"I do not have any information on what their fee is, you may want to call them. They are reachable at 01223359750",I'm also looking for a restaurant in the expensive price range and in the same area.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_SSNG0156.json_6,SSNG0156.json,6,I was able to book you at hk fusion on Sunday. Reference number 5UP22RA . Is there anything else I can help you with?,No that will be all. Thanks.,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_MUL1088.json_6,MUL1088.json,6,It seems like all of my guesthouses are in different price ranges. No expensive ones are listed. Can I interest you in a different price range?,Well then I need a hotel that has free parking and a 4 star rating.,dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_MUL1097.json_8,MUL1097.json,8,There are a few. Do you have a preference in location?,"No preference, but close to the hotel would be good.",dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL2662.json_4,PMUL2662.json,4,"We have nine moderately priced, 4 star guesthouses with free parking. Does location matter?","No, but are there any that are less expensive?",dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_PMUL3245.json_6,PMUL3245.json,6,what is your destination.,I'm leaving from Cambridge going to stevenage.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_MUL1204.json_10,MUL1204.json,10,Your booking is all set. The reference number is MNOLS7EN . Can I help with anything else?,That's all. Thanks for the help!,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_MUL0516.json_2,MUL0516.json,2,"There are 8 different attractions in that area, would you maybe like to go to the cinema or a park?",Can I get post codes?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL3001.json_6,PMUL3001.json,6,"They are located at 01223357708, the address is at 10 king s parade, and their postcode is cb21sj",Thanks for the info. Can I also get information about trains leaving on Monday?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL3835.json_4,PMUL3835.json,4,Curry prince is in the east part of town in the moderate price range would you like to try that?,"Yes, can you help me book a table for one at Curry Prince?",dhiraajd,initial,,CONFIRM_ACCEPT,,dhiraajd_annotation.xlsx
mw22_MUL0315.json_10,MUL0315.json,10,City Stop Restaurant is in the North area?,"Ok, thank you!",dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL0043.json_26,PMUL0043.json,26,The university arms hotel sounds like exactly what you're looking for. Would you like me to book it for you?,No I just need their phone number and address.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL1539.json_10,PMUL1539.json,10,You've been booked at A and B Guesthouse. Your reference number is I23Q30PH . Can I be of further assistance today?,Also looking for a train leaving Norwich after 14:00 and arriving in Cambridge on Friday.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL2475.json_14,PMUL2475.json,14,Yes. Their phone number is 01223367755.,Great I also need a taxi that will leave the attraction by 16:15,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL1112.json_2,MUL1112.json,2,OK. There are four different boats to choose from. What area of town were you thinking?,It doesn't really matter. Can you recommend one?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL0218.json_14,PMUL0218.json,14,What time would you like to leave and from where?,"Leaving the guesthouse and going to the restaurant, arriving by 14:15.",dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL1250.json_6,PMUL1250.json,6,i will recommend TR3842. can we book for you?,what time does it leave?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL4410.json_8,PMUL4410.json,8,All Saints Church is an architecture interest and has free admission. It is located on Jesus Lane.,Can you arrange for a taxi to pick me up at the Church at 15:15 and take me to the hotel? I'll need car type and contact number,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL0935.json_16,MUL0935.json,16,I've booked you at 15:15 on Sunday at Zizzi Cambridge. Anything else?,"Can I get the reference number, please?",dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL0343.json_18,MUL0343.json,18,The police department is 01223358966,Thank you for the information,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL1921.json_6,PMUL1921.json,6,"The TR2153 departs Cambridge for Bishops Stortford on Tuesday at 17:29, would you like to book a seat on this train?",Yeah. I need to book for 7 people.,dhiraajd,initial,,CONFIRM_ACCEPT,,dhiraajd_annotation.xlsx
mw22_SNG0812.json_4,SNG0812.json,4,"There are quite a lot of them in that area. Do you have a price range in mind, or a particular star rating you'd like me to look for?","Not really. I just need a hotel that can accommodate 6 people for 5 nights, starting Sunday.",dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL0893.json_10,PMUL0893.json,10,"Booking was successful, the total fee is 600.79 GBP payable at the station . Reference number is : HL9K5T9V . Anything else I can help with?",Thanks so much! Can you also help me find a restaurant in the centre that's mid-priced?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL2114.json_16,MUL2114.json,16,What day would you like to book the hotel and how long will your stay be?,On second thought I just wanted to find a hotel in the south area. Thanks so much for your help!,dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_PMUL0075.json_6,PMUL0075.json,6,Booking was successful. Reference number is : IH9GBUZF is there anything else i can help you with today?,im also looking for a cheap restaurant in the centre and tell me the food type,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL1643.json_14,MUL1643.json,14,What day and time would you like travel?,I would like to leave Wednesday after 20:00.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_MUL0684.json_6,MUL0684.json,6,Here is your reference number: QQVPN13M . Total fee will be 75.09 GBP payable at the station. Is there anything else I can help you with today?,Can you help me find a place to stay? I am looking a 0 star hotel with a cheap price.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_WOZ20012.json_2,WOZ20012.json,2,There are no moderately priced steakhouse restaurants. Would you like to change your query?,How about moderately priced British food?,dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_MUL0788.json_14,MUL0788.json,14,"I'm sorry, there aren't any hotels that match your criteria. Would any other area, price, or internet availability be acceptable?",How about the one that is in the type of guesthouse?,dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_PMUL2877.json_18,PMUL2877.json,18,Booking was successful. Reference number is : 5K1TGKMU .,i also need to use a taxi,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL0592.json_12,MUL0592.json,12,"Indeed I can book that for 4 people. Your booking was successful, the total fee is 40.4 GBP payable at the station. Reference number is : 2I1YOWD4","Great that's all that I need, thank you!",dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_SSNG0269.json_12,SSNG0269.json,12,Booked at worth house. Reference number: DKEC3GVH .,That was great. Thank you goodbye!,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL1057.json_10,PMUL1057.json,10,"There's a train leaving cambridge every hour, what time do you want to leave and/or what time do you want to get to your destination?",I'd like to leave on the first train available after 9:00.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL0885.json_6,PMUL0885.json,6,The trip will take 88 minutes. Would you like me to make a reservation?,"No,I am also looking for a place to dine. The restaurant should serve British food and should be in the moderate price range",dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL0756.json_8,PMUL0756.json,8,it is called restaurant one seven and there phone number is 01223337766,i'm also looking for a train.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL1643.json_12,PMUL1643.json,12,"All set, the reference number is IFHSYRZN, any other questions today?","Which ever one you recommend. I'll need it booked for 1 person, Sunday, 3 nights please.",dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL0346.json_4,PMUL0346.json,4,"I'm sorry, there are no restaurants specializing in molecular gastronomy located in the centre.",How about any Italian restaurants in the same area?,dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_WOZ20117.json_2,WOZ20117.json,2,there are two Thai locations. Would you prefer a restaurant in the centre or west part of town?,I don't care.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL3283.json_4,PMUL3283.json,4,"Ah yes, the Eraina. It's an expensive European restaurant in the city centre. Would you like more info?","It was recommended by a friend, and I'm not sure what type of food they serve. Do you know?",dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL0002.json_12,PMUL0002.json,12,I'm sorry but the only restaurants in that part of town serve either Asian food or African food.,I don't mind changing the area. I just need moderate pricing and want something that serves Turkish food.,dhiraajd,initial,,CORRECT_CLARIFY,,dhiraajd_annotation.xlsx
mw22_PMUL4796.json_20,PMUL4796.json,20,"Your table is booked, ref #QH14SHYY . Can I help you with anything else today?",I think that is all I need to know about the restaurant.,dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_MUL1805.json_8,MUL1805.json,8,"We have five fantastic parks located in the centre, east, north, and south. I suggest Milton Country Park. It has free entrance. Would you like more information?",What is the address and phone number?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_PMUL0989.json_6,PMUL0989.json,6,Your reference number is M5L3KBEV . Do you need anything else?,Im also looking for a restaurant by the name of bedouin.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL1605.json_4,MUL1605.json,4,I have 4 modern european restaurants in the center of town. I recommend the Riverside Brasserie.,What is the postcode of that resturant?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL1525.json_6,MUL1525.json,6,"If you ask me, the Oak Bistro is the place to go. They are in the centre of town and are moderately priced but the food is delicious.",That sounds great. Can you reserve us a table? We're a party of 3 and would like to eat at 16:15 on Wednesday.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL2415.json_8,MUL2415.json,8,Galleria is a very popular restaurant in the moderate range. Would you like me to book a reservation for you?,That sounds awesome. Can I get a reservation for 8 people on Monday at 13:15 please?,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_MUL1216.json_18,MUL1216.json,18,Try University Arms Hotel in Centre. It is close to alot since it is right there on Regent Street. Postcode is cb21ad. Anything more you need today?,"No thank you, that's everything I need!",dhiraajd,initial,,SOCIAL,,dhiraajd_annotation.xlsx
mw22_PMUL4811.json_6,PMUL4811.json,6,"The address is gwydir street, no. 5 dale's brewery, phone number is 01223311687. Anything else I can help you with?",I'm also looking for a train that goes to Cambridge on Thursday.,dhiraajd,initial,,REQUEST,,dhiraajd_annotation.xlsx
mw22_SNG01229.json_4,SNG01229.json,4,Where will you be going to?,I'll be going to meze bar restaurant.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_MUL2446.json_10,MUL2446.json,10,Yup there is a place called Pizza Hut City Centre that serves cheap Italian food. Want me to book it?,"No need to book for now, just gathering information.",dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
mw22_PMUL4927.json_6,PMUL4927.json,6,which day do you want to travel to narrow down my options,Monday would be best please.,dhiraajd,initial,,INFORM_CONSTRAINT,,dhiraajd_annotation.xlsx
